行政區,路名,段、號及其他註明,經度,緯度,備註
大安區,仁愛路,4段10號(大安路口公車道),121.5455556,25.0375,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,仁愛路,4段10號(仁愛醫院正門口),121.5452778,25.0375,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,仁愛路,4段大安路口(仁愛醫院),121.5458333,25.03777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,仁愛路,4段62號,121.5475,25.03777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,仁愛路,4段64號(公車道),121.5475,25.03777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,仁愛路,4段68號,121.5486111,25.03722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,市民大道,4段100號,121.5605556,25.05194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,光復南路,180巷口,121.5469444,25.04888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,光復南路,180巷口,121.5630556,25.04861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,光復南路,286號,121.5622222,25.04388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,光復南路,348號,121.5625,25.04166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,光復南路,408號前,121.5663889,25.03777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,光復南路,550號前,121.5575,25.03583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,光復南路,568號,121.5575,25.03527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,光復南路,678號,121.5572222,25.03277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,光復南路,678號,121.5572222,25.03277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,光復南路,552號前,121.5575,25.03555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,1段2號,121.5591667,25.045,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,1段8號,121.5597222,25.04333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,1段16號,121.5608333,25.04333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,2段225號,121.5497222,25.02611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,2段169號,121.5497222,25.02833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,2段135號,121.5508333,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,2段50號,121.5538889,25.03555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,2段80號,121.5525,25.03861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,2段92號,121.5511111,25.02944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,2段122號,121.55,25.02805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,2段遠企前,121.5497222,25.02638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,1段91號,121.5513889,25.03722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,1段61號,121.5513889,25.0375,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,1段仁愛國中旁,121.5502778,25.03777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,安和路,1段仁愛國小旁,121.5513889,25.0375,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,3段81號,121.5463889,25.02,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,3段55號,121.5455556,25.02083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,3段37號,121.5452778,25.02111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,2段2號,121.5358333,25.02222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,2段2號,121.5358333,25.02222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,2段雙號,121.5372222,25.02222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,2段170號,121.5408333,25.02111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,3段雙號,121.5436111,25.02083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,3段30號,121.5444444,25.02083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,3段200號,121.5477778,25.0175,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,3段284號,121.5513889,25.01527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,3段330號,121.5530556,25.01361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,2段85號,121.5383333,25.0225,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,辛亥路,1段130號,121.5336111,25.02222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,3段111號,121.5513889,25.02444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,3段85號前,121.55,25.02472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,3段63號前,121.5486111,25.025,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,1段22號,121.5283333,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,1段74號,121.5297222,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,1段125號,121.535,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,1段129號,121.5388889,25.03305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,1段153號,121.5408333,25.03277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,1段162號(停車場1),121.5330556,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,1段162號(師大門口1),121.5344444,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,1段(師大宿舍),121.5375,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,1段181號,121.5433333,25.03305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,1段184號,121.5391667,25.03277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,1段250號,121.5438889,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,1段280號,121.535,25.03222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,1段與新生南路口,121.5352778,25.03277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段(大安森林公園站牌),121.5363889,25.02611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段49號,121.5375,25.02611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段63號,121.5386111,25.02555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段(瑞安街口),121.5388889,25.02555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段131號(師院附小站牌),121.54,25.02555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段191號(復興南路口站牌),121.5422222,25.02472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段225號,121.5422222,25.02444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段134號,121.545,25.02472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,3段14號,121.5472222,25.02472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,3段46號 ,121.5477778,25.02472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,3段15號,121.5475,25.025,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段301號,121.545,25.025,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,3段60號,121.5491667,25.02444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,3段76號,121.5508333,25.02444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,3段168號,121.5525,25.02416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,3段170號前,121.5536111,25.02333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段2號,121.5352778,25.02583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段18之9號,121.5361111,25.02583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段46號,121.5380556,25.02555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段54號,121.5383333,25.02527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,和平東路,2段108號,121.5419444,25.025,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,3段10巷口旁公車候車亭,121.5341667,25.04194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,3段46號前,121.535,25.04194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,3段150號,121.5380556,25.04166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,3段214號前,121.5416667,25.04111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,3段242號,121.5425,25.04083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,3段276巷口,121.5436111,25.04,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,3段287號前,121.5427778,25.04111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,3段279號,121.5425,25.04138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,3段245號前,121.5408333,25.04166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,3段203號前,121.5388889,25.04138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,3段1號左側行人地下道口,121.5347222,25.04222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,3段1號左側公車候車亭,121.5341667,25.04222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,4段4號,121.5511111,25.04722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,4段128號,121.5572222,25.04694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,4段162號,121.5502778,25.04722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,4段212號,121.5547222,25.04666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,4段226號,121.5555556,25.04694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,4段300號,121.5602778,25.04638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,4段325號,121.5605556,25.04722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,4段233號,121.5555556,25.04638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,4段219號,121.5541667,25.04694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,4段167號,121.5502778,25.04694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,4段71號,121.5552778,25.0475,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,忠孝東路,3號,121.5511111,25.04694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,金山南路,2段1號,121.5341667,25.03416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,金山南路,2段12號,121.5341667,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,金山南路,2段25號,121.5338889,25.04416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,金山南路,2段52號1,121.5336111,25.04333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,金山南路,2段52號2,121.5336111,25.04305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,金山南路,2段愛國東路口,121.5333333,25.04138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,金山南路,2段235號,121.5322222,25.03388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,3段1號前公車候車亭,121.5166667,25.03388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,3段59號前公車候車亭,121.5361111,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,3段99巷口公車候車亭,121.5383333,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,3段147巷口公車候車亭,121.5422222,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,4段214號前,121.5525,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,4段137號(公車站牌前),121.5658333,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,4段225號(公車站牌前),121.5525,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,4段275號(公車站牌前),121.5544444,25.03305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,4段186號(公車站牌前),121.5519444,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,4段258號(公車站牌前),121.5541667,25.03472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,4段416號(公車站牌前),121.5566667,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,2段88號(公車專用道),121.5338889,25.03444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,2段180號(公車專用道),121.5383333,25.03388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,2段230號(公車專用道),121.5427778,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,3段與建國南路口,121.5372222,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,3段43號對面森林公園捷運出口公車道,121.5358333,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,3段128號,121.5391667,25.03305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,3段132號(公車站牌),121.5391667,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,3段196號(公車站牌),121.5433333,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,4段1號(公車站牌),121.5436111,25.03305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,4段60號(大安路口公車站牌),121.5405556,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,4段89號(公車站牌),121.5463889,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,信義路,4段98號前(敦化南路站牌),121.5483333,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,建國南路,與信義路口東北角(建國側),121.5383333,25.03388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,建國南路,1段275號前,121.5383333,25.03666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,建國南路,1段237號,121.5383333,25.03722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,建國南路,仁愛路(南往北)空軍總部圍牆人行道,121.5383333,25.03916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,建國南路,1段177號前,121.5377778,25.04055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,建國南路,1段166號前,121.5369444,25.04083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,建國南路,1段252巷口,121.5375,25.03722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,建國南路,1段340號前,121.5375,25.03444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,建國南路,2段269號,121.5380556,25.02361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,建國南路,2段306號,121.5372222,25.02416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,師大路,1號宿舍1,121.5330556,25.025,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,師大路,1號宿舍2,121.5363889,25.03222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,師大路,41號對面公園1,121.5363889,25.03,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,師大路,41號對面公園2,121.5363889,25.03,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,2段170號,121.5541667,25.02555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,2段178號,121.5541667,25.02583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,2段106號前,121.5572222,25.02972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,2段126號前,121.5569444,25.02944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,2段142號前,121.5566667,25.02861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,3段16號旁,121.5475,25.02027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,3段單號(和平高中站牌),121.5472222,25.01972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,2段220號,121.5516667,25.02361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,2段242號,121.5508333,25.02305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,2段207號,121.5519444,25.02388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,3段130號,121.5447222,25.01694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,4段雙號,121.5422222,25.01555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,4段雙號,121.5411111,25.01416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,4段75號,121.5383333,25.01194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,4段148號,121.5380556,25.01222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,4段43號,121.5402778,25.01361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,4段43號,121.5425,25.01527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,3段雙號,121.5447222,25.01777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,基隆路,3段85號,121.5447222,25.0175,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,1段92號旁,121.5438889,25.04305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,1段156號,121.5433333,25.04194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,1段180號前,121.5433333,25.04083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,1段200號,121.5436111,25.03972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,1段204號,121.5438889,25.03972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,1段318號,121.5436111,25.03694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,1段346號,121.5436111,25.03611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,1段273號公車站牌,121.5436111,25.03583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,1段305號(道慈大樓),121.5436111,25.03305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,2段45號,121.5433333,25.03138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,2段106號對面,121.5436111,25.02944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,2段133號,121.5436111,25.02888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,2段52號(大安高工公車站),121.5433333,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,2段52號(78巷口),121.5436111,25.03138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,2段92號(復興消防分隊),121.5433333,25.03,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,2段235號對面,121.5430556,25.02638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,2段385號,121.5436111,25.02222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,2段183號,121.5436111,25.02694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,2段338號,121.5436111,25.02305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,復興南路,2段280號,121.5433333,25.02444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段177巷口,121.5597222,25.04944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段179號,121.5597222,25.04916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段193號,121.5608333,25.04777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段223號,121.5591667,25.04555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段245號,121.5586111,25.04444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段188號,121.56,25.04777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段200號,121.5588889,25.04805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段200號(站),121.5588889,25.04777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段226號,121.5583333,25.04583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段262號(站),121.5588889,25.04277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段262號右,121.5588889,25.04388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,2段283號,121.5483333,25.025,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段311號,121.5655556,25.04666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段337號前,121.5488889,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段281號前,121.5488889,25.03583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,2段成功國宅站牌,121.5486111,25.02777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,2段81巷口,121.5488889,25.02972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,2段29號,121.5486111,25.03138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段259號,121.5488889,25.03611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段294號,121.5486111,25.03611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段324號,121.5486111,25.03527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,1段376號對面公車站,121.5488889,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,2段76號(成功國宅站牌),121.5497222,25.02888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,2段92號(台灣企銀),121.5486111,25.02833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
大安區,敦化南路,2段120號,121.5486111,25.02666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
