行政區,路名,段、號及其他註明,經度,緯度,備註
士林區,中山北路,劍潭捷運站1號出口對面,121.5302778,25.08666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站1號出口對面,121.5302778,25.08666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站1號出口對面,121.5302778,25.08638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站1號出口對面,121.5302778,25.08611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站前,121.5297222,25.08611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站前,121.5297222,25.08611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站前,121.5305556,25.08694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站前,121.5305556,25.08694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福德路,士林捷運站2號出口對面,121.5336111,25.08805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,3號對面,121.5297222,25.08861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,9號對面,121.5297222,25.08861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,15號好樂迪對面,121.5288889,25.09,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,15號都會叢林對面,121.5286111,25.09055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,99號對面,121.5288889,25.09083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,104號,121.5280556,25.09138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,114號,121.5280556,25.09138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,235號對面,121.5336111,25.09555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,235號對面,121.5336111,25.09555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,249號,121.5280556,25.10194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,288號,121.5263889,25.09527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,472號,121.5266667,25.095,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,477號,121.5297222,25.10055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,398號對面,121.5302778,25.10083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,266號,121.5286111,25.1025,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,316號,121.5291667,25.1,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,408號,121.5277778,25.10194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,383號,121.5227778,25.10055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,373號,121.5230556,25.10083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,385號,121.5247222,25.10111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,375號,121.5247222,25.10111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,345號,121.525,25.10138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,303號,121.5252778,25.10166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,289號,121.5286111,25.10194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,250號,121.5277778,25.09111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,253號,121.5297222,25.1025,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,258號,121.5230556,25.09888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,258號,121.5230556,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,250號,121.5233333,25.09833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,412號,121.5277778,25.09083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,258號,121.5230556,25.09888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,258號對面,121.5230556,25.09888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,小北街,7號對面,121.5327778,25.09472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段607號,121.5277778,25.09583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,188號,121.5272222,25.09555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,243號,121.5258333,25.095,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,243號,121.5258333,25.095,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,243號,121.5258333,25.095,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段511號,121.5283333,25.09361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段505號,121.5277778,25.09361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段495號,121.5277778,25.09277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段459號,121.5275,25.09166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段453號,121.5275,25.09138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段433號,121.5272222,25.08333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段300號對面,121.5272222,25.08888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段282巷對面右側,121.5269444,25.08805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段250號對面,121.5263889,25.08694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段250號對面,121.5261111,25.08666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段6號圓山保齡球館對面,121.5252778,25.08277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段6號圓山保齡球館對面,121.525,25.08194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段6號左側,121.5247222,25.08166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段6號保齡球館出口,121.5255556,25.08222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段42號,121.5255556,25.08333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段62號,121.5255556,25.08361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段104號,121.5258333,25.08555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段376號,121.5277778,25.08972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段380號,121.5275,25.09055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段380號北側,121.5277778,25.09083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段455號對面,121.5277778,25.09277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段463號對面,121.5277778,25.09138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段495號對面,121.5277778,25.09194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段505巷對面與福林路交叉口,121.5280556,25.09361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,116號對面燦坤左側,121.5288889,25.09583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,116號對面燦坤左側,121.5291667,25.09583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,104巷對面左側,121.5297222,25.09611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,福林地下停車場旁,121.5313889,25.09638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,240號泰北中學站牌(右側),121.5333333,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,240號泰北中學站牌(右側),121.5336111,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,240號泰北中學站牌(左側),121.5341667,25.0975,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,247號對面,121.5347222,25.09805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,259號對面,121.5352778,25.09861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,311號對面,121.5361111,25.09888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路與,福林路交叉口(雙溪公園旁),121.5366667,25.09888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,一段東吳大學公車站旁,121.5419444,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,一段中影(一)(全家便利商店),121.5441667,25.09694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,一段中影(二),121.5444444,25.09694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,一段中影(三),121.5447222,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,故宮路,19號對面,121.5466667,25.0975,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段114-1號,121.5469444,25.09833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段286號,121.5522222,25.10111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段322巷口,121.5525,25.10083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段342巷口旁(張大千),121.5544444,25.10333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段360號(至善國中),121.5555556,25.10388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段雙溪別墅站牌雙號,121.5572222,25.10527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段大經橋站牌雙號,121.5572222,25.10916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段外雙溪橋站牌雙號,121.5583333,25.11166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中社路,二段公園與明溪街,121.5658333,25.10555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中社路,二段185巷口(一),121.5711111,25.10777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中社路,二段登山步道,121.5677778,25.10611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中社路,二段大崙尾山站牌,121.5697222,25.10666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中社路,二段雙溪站(一),121.5672222,25.10666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段外雙溪橋站牌單號,121.5580556,25.11166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段449號(大經橋),121.5572222,25.10916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段415號(劍南路),121.5575,25.10694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段外雙溪別墅站牌,121.5572222,25.10555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段至善國中對面單號土地公廟,121.5569444,25.105,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段至善國中站牌單號,121.5555556,25.10388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號衛理女中旁,121.5522222,25.10138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段272號對面,121.5511111,25.10083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號故宮站牌左側,121.5494444,25.08333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號故宮1,121.5494444,25.1,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號故宮2,121.5497222,25.10027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號故宮3,121.5497222,25.10055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號故宮4,121.5502778,25.1,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號故宮5,121.5505556,25.10027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段故宮停車場對面,121.5491667,25.09944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段143巷口,121.5475,25.09888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段故宮路口對面左側,121.5444444,25.09805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段9號,121.5436111,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,一段天橋東側1(139號前),121.5411111,25.0975,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,一段至善公園1,121.5375,25.09833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,229號旁,121.5338889,25.09777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,205號旁,121.5336111,25.0975,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,雨農路,與中正路交叉口右側,121.5319444,25.09666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,雙號士林官邸站牌,121.5313889,25.09638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,雙號士林官邸站牌左側15公尺,121.5311111,25.09638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,104巷福林國小站牌旁,121.5297222,25.09611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段685號,121.5275,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段647號,121.5275,25.09694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段465號,121.5277778,25.09277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段439號,121.5272222,25.09111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段台電北區對面站牌437號,121.5272222,25.09055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段消防局左斜對面433號,121.5275,25.08944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號文林路口,121.5252778,25.08583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號文林路口捷運橋下,121.5258333,25.08611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號劍潭捷運站北側,121.5252778,25.08527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號劍潭捷運站南側,121.5252778,25.08472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號劍潭路口,121.5252778,25.08444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號劍潭捷運站停車場前,121.5258333,25.08666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號保齡球館對面,121.5255556,25.08305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段250號銘傳大學中側,121.5263889,25.08694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段250號銘傳大學北側,121.5266667,25.08722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段雙號台電北區站牌北側,121.5277778,25.09111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段雙號士林官邸站牌南側,121.5283333,25.09444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段雙號士林官邸站牌北側,121.5283333,25.095,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段680號福林橋站牌北側,121.5272222,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段626號福林橋站牌南側,121.5277778,25.09694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段433號左側公車站牌(台電北北區營業處),121.5275,25.09444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段-銘傳大學公車站牌,121.5272222,25.09638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段-復興廣播電台對面,121.5269444,25.09611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段177號,121.5244444,25.08611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段177號,121.5230556,25.08638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段177號,121.5227778,25.08666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段239號,121.5213889,25.08861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,五段80號監理站驗車(左)1,121.5161111,25.09638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,五段80號監理站公車站(左),121.5138889,25.095,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,五段80號監理站大門(左)1,121.5144444,25.09472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
