行政區,路名,段、號及其他註明,經度,緯度,備註
北投區,稻香路,79號對面,121.4897222,25.14055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,秀山路,30號前,121.4911111,25.14305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,北投路,1段三合街2段口(萊爾富旁),121.5008333,25.12611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,復興三路,522號對面,121.5008333,25.16,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,北投路,1段91巷籃球場內,121.4994444,25.12916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,幽雅路,杏林巷口,121.5155556,25.1375,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,北投路,2段3號公園後,121.4975,25.13194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,北投路,2段3號公園前,121.4980556,25.13194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,泉源路,12號旁,121.5038889,25.13722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,3段63號前,121.4844444,25.13805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,3段185號前,121.4816667,25.13666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,4段28號對面,121.4783333,25.135,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,4段180巷口對面,121.475,25.1325,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,4段301號旁,121.4736111,25.13166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,4段376號對面,121.4708333,25.12944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,4段499號前,121.4680556,25.12888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,4段499為號對面,121.4686111,25.12833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,4段584號對面,121.4663889,25.12666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,4段570號前,121.4669444,25.12722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,知行路,196號對面,121.4663889,25.11916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,立功街,55巷內,121.4677778,25.12472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,大度路,3段270巷內,121.4672222,25.12444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,知行路,2號旁,121.465,25.11777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,大度路,3段301巷213之1對面,121.4641667,25.11722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,4段591號旁,121.4655556,25.125,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,4段80號對面,121.4769444,25.13416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,4段364號前,121.4719444,25.13027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,大度路,3段250號旁,121.4677778,25.12333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,大度路,3段250巷旁,121.4672222,25.12333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,立功街,55巷內,121.4675,25.12472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,大度路,3段270巷旁,121.4672222,25.12416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,4段162號前,121.4752778,25.13333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,中央北路,4段310號前,121.4730556,25.13111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,大度路,3段270巷內,121.4669444,25.12361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,大度路,3段270巷內,121.4672222,25.12388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,知行路,336號(知行路口),121.4672222,25.12305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,大度路,3段270巷內,121.4675,25.12472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,大度路,3段270巷內,121.4675,25.12472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,新民路,73之6號前,121.5127778,25.14083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,行義路,115號前,121.5291667,25.12805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,行義路,363之1號前,121.5280556,25.14027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,登山路,25號旁,121.51,25.14777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,登山路,98號前,121.5163889,25.14944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,東昇路,34號對面,121.5244444,25.14888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,東昇路,68之15號前,121.5288889,25.15444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,東昇路,108之2號前,121.5297222,25.15611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,湖山路,1段2號前,121.5497222,25.15138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,紗帽路,141巷23號前,121.545,25.15194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,紗帽路,143號旁,121.5461111,25.15111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,紗帽路,110號前,121.5483333,25.14888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,紗帽路,21號附近,121.5313889,25.14333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,湖底路,81號旁,121.5377778,25.15333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,紗帽路,76號對面,121.5394444,25.14388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,泉源路,242號對面,121.5311111,25.14805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,泉源路,80之2號對面,121.5136111,25.14166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
北投區,行義路,154巷口對面,121.5280556,25.13055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
