行政區,路名,段、號及其他註明,經度,緯度,備註
中正區,公園路,台大醫院,121.5155556,25.04361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,公園路,台大醫院(復健部),121.5163889,25.04277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,公園路,台大醫院,121.5166667,25.04388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,公園路,(捷運台大站4號出入口),121.5163889,25.0425,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,公園路,二二八公園,121.5161111,25.04222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,公園路,二二八公園,121.5158333,25.04138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,公園路,二二八公園,121.5161111,25.04166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,公園路,介壽公園,121.515,25.03916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,公園路,介壽公園,121.515,25.03861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,貴陽街,一段(北一女旁),121.5144444,25.03861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,公園路,中央氣象局,121.515,25.03805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,公園路,教育大學,121.515,25.03611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,公園路,教育大學,121.5147222,25.03555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,教育大學側門,121.5125,25.03666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,一段(北一女側門),121.5127778,25.0375,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,一段(北一女側門),121.5127778,25.03833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,一段30號(第一銀行前),121.5130556,25.04555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,一段30號(第一銀行前),121.5130556,25.04527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,一段124號(司法院)前,121.5125,25.03722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,一段130號(法務部)前,121.5127778,25.03694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,一段140號,121.5125,25.03555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段89號,121.5072222,25.03805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段77號,121.5075,25.03916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段69號(北西福利站),121.5077778,25.03916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段69號,121.5077778,25.03972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段67號,121.5077778,25.04027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段59號,121.5077778,25.04111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段59號(公車候車亭),121.5077778,25.04194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段(寶慶路口),121.5086111,25.04194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,寶慶路,2號,121.5094444,25.04138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,衡陽路,35號,121.5125,25.04222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,衡陽路,91號,121.5102778,25.04222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,衡陽路,91號,121.51,25.04222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段53號,121.5086111,25.04305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段51號(市警局),121.5091667,25.04388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段49號,121.5091667,25.04444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段41號,121.5091667,25.04472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段39號,121.5091667,25.04555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段29之3號(公車候車亭),121.5091667,25.04555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段29之1號,121.5091667,25.04555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段19號,121.5094444,25.04638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中華路,一段5號,121.5102778,25.04722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,紹興南街,與信義路一段交叉口(大忠門左邊),121.5225,25.03611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,紹興南街,與信義路一段交叉口(大忠門右邊),121.5227778,25.03611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,二段211號前,121.5302778,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,一段與杭州南路交叉口,121.5238889,25.03555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,杭州南路,轉愛國東路交叉口,121.5225,25.03277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,杭州南路,轉愛國東路交叉口,121.5222222,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國東路,與寧波東街交叉口,121.5205556,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國東路,42號對面,121.5186111,25.03416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,一段(國家音樂廳),121.5202778,25.03722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,一段與林森南路口交叉口(公車站),121.5208333,25.03722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,一段1號(中正運動中心),121.5191667,25.03833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,一段1號(東門國小後門樹穴側邊),121.5197222,25.03805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,一段與林森南路交叉口(公車站),121.5208333,25.03722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,一段與林森南路交叉口(公車站),121.5208333,25.03722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,一段3號前,121.5213889,25.03694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,一段13-1號紹興南街交叉口,121.5225,25.03638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,一段21號紹興南街交叉口,121.5230556,25.03638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,一段21號杭州南路交叉口(公車站內),121.5247222,25.03555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,一段21號(中華電信側門口),121.5241667,25.03555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,一段與杭州南路交叉口,121.5238889,25.03583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,二段與金山南路口(公車站內),121.5272222,25.03388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,二段147號(渣打銀行外),121.5275,25.03416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,二段207號前(公車站內),121.53,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,二段與新生南路口(公車站內),121.5325,25.03388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,杭州南路,一段75號前,121.5255556,25.03944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,徐州路,46號,121.5244444,25.04027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,徐州路,2之1號(台大護理學院),121.5194444,25.04166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,徐州路,2之1號(台大急診室前),121.5202778,25.04138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,林森南路,49號對面,121.5219444,25.04027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,林森南路,東和禪寺對面,121.5216667,25.03944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,杭州南路,交通部旁,121.525,25.03805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,一段(交通部前),121.5247222,25.03833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,一段26巷口,121.5225,25.03861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,金山南路,一段159號旁,121.5272222,25.03444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,二段15號前,121.5247222,25.035,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,信義路,二段213號前,121.5305556,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,與愛國東路口交叉口,121.5172222,25.035,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,21號(自由廣場),121.5169444,25.03611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,21號(自由廣場),121.5175,25.0375,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,與貴陽街交叉口,121.5175,25.0375,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,與貴陽街交叉口,121.5175,25.03777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,二段48-2號前,121.5291667,25.03972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,一段42號(電信局前),121.5238889,25.03833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,二段2號,121.5252778,25.03833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,一段42號前(公車站),121.5236111,25.03861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,二段44號,121.5280556,25.03805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,二段48號(公車站牌),121.5277778,25.03805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,二段前(公車站內108號對面) ,121.5322222,25.03805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,二段29號前,121.5277778,25.03833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,二段1號前,121.5255556,25.03861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,二段3號公車站,121.5255556,25.03833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,一段59號前,121.525,25.03861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,一段37號前,121.5236111,25.03861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,一段19號(青少年育樂中心),121.5225,25.03888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,一段與林森南路交叉口(公車站內),121.5211111,25.03888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,一段(東門國小正對面),121.5205556,25.03916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,與中山南路口(單號),121.5186111,25.03944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,與仁愛路一段(公車站),121.5186111,25.03916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,一段轉中山南路路口,121.5180556,25.03972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,一段2之4號(東門國小前),121.5211111,25.03861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,一段(東門國小公車站內),121.5211111,25.03888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,一段(張榮發基金會),121.5183333,25.03916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,與仁愛路一段(台大公車站),121.5183333,25.03888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,徐州路,15號前左側,121.5172222,25.03972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,徐州路,13號(9號右側),121.5208333,25.04138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,徐州路,5號(中央?合辦公大樓地下室前),121.5202778,25.04166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,徐州路,5號(中央?合辦公大樓大門前),121.5194444,25.04166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,濟南路,一段71號(成功高中前),121.5233333,25.0425,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,濟南路,一段(台大側邊),121.5230556,25.04222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,青島東路,監察院旁,121.5197222,25.04444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,青島東路,立法院旁,121.52,25.04416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,青島東路,立法院旁,121.5205556,25.04416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,青島東路,10號(立法院第二會館),121.5222222,25.04361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,青島東路,監察院旁,121.52,25.04444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,紹興南街,與青島東路口(成功高中後方變電箱旁),121.5227778,25.04361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,青島東路,立法院第三會館,121.5247222,25.04305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,林森南路,開南商工側,121.5222222,25.04222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,林森南路,開南商工側公車站牌前,121.5222222,25.04166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,濟南路,一段台大側邊,121.5227778,25.04194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,濟南路,一段(立法院康園餐廳右側),121.5227778,25.04388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,林森南路,與徐州路口(開南商工側),121.5222222,25.04138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,市民大道,三段(機車停車格旁),121.5322222,25.04527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,林森北路,警政署旁,121.5236111,25.04611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,林森北路,(單號側)與市民大道口,121.5241667,25.0475,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,林森北路,警政署旁,121.5233333,25.04527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,市民大道,華山公園前公車站旁,121.5269444,25.04694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,市民大道,與天津街口(公車站旁),121.5233333,25.0475,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,新生北路,一段與八德路口,121.5327778,25.04444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,二段41號(公車站牌),121.5283333,25.04361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,一段(警政署前),121.5327778,25.045,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,林森南路,與青島東路口(疾病管制局旁),121.5227778,25.04361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,濟南路,一段與紹興南街口(台北商專技術學院右側) ,121.5244444,25.04194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,林森南路,10號(公車站前),121.5247222,25.04305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,濟南路,一段5號(中聯辦前),121.5208333,25.04277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,濟南路,一段與鎮江街口,121.5219444,25.04277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,北平東路,5號,121.5216667,25.04583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,濟南路,一段(立法院停車場入口旁),121.5208333,25.04305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,天津街,新聞局右側,121.5216667,25.04583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,天津街 ,與忠孝東路口,121.5216667,25.04527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,一段(捷運善導寺6號出口旁),121.525,25.04444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,北平東路,行政院後側　,121.5208333,25.04694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,北平東路,行政院後側　,121.5213889,25.04694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,二段80號,121.5263889,25.04388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,八德路,一段47號前(希望廣場前紅磚道),121.5322222,25.04444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,新生南路,一段與臨沂街3巷口,121.5327778,25.04388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,新生南路,一段(公車站邊),121.5327778,25.04472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,一段號12號(喜來登飯店前),121.5222222,25.04472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,新生南路,一段與濟南路口(公車專用道),121.5325,25.04027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,新生南路,一段122之3號(公車專用道),121.5325,25.03861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,一段66號與林森南路口(麥當勞旁),121.5236111,25.04472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,一段112號(遠東銀行前),121.525,25.04416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,一段168號(公車站前),121.5261111,25.04388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,新生南路,一段與八德路口,121.5327778,25.04416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,八德路,一段43巷口(號誌桿與路燈桿間),121.5319444,25.04416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,金山南路,一段21號(公車站牌),121.5291667,25.04055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,鎮江街,2號(監察院側門旁),121.5213889,25.045,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,鎮江街,4號(監察院側門旁),121.5213889,25.04472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,新生南路,一段8號前紅磚道,121.5327778,25.04388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,林森南路,與徐州路口(台大理學院右側),121.5225,25.04111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,二段(忠孝國小前公車站牌),121.5311111,25.04277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,二段59號(臨沂街口),121.5297222,25.03833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,二段71號,121.5308333,25.03833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,一段2號(監察院前),121.5205556,25.04527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,仁愛路,二段55號(公車站牌),121.5297222,25.03833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,一段5號(徐州路口),121.5180556,25.04694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,一段(教育部前),121.5180556,25.04694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,一段與濟南路口(教會前),121.5188889,25.04305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,一段(立法院側門),121.5191667,25.04361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,一段(立法院大門),121.5191667,25.04388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,一段(監察院邊),121.5194444,25.04416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山北路,一段(行政院右側),121.5197222,25.04527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
